new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.492
1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,147.432
2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,77.206
3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,52.75
4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.71
1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,88.304
2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,46.65
3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,31.564
4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,30.144
1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,113.078
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,59.94
3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,40.622
4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.554
1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,147.438
2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,77.282
3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,53.086
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.662
1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,88.234
2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,47.066
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,31.43
4.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,30.244
1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,113.224
2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,59.454
3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,40.398
4.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.426
1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,147.67
2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,77.16
3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,52.822
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.666
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,88.912
2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.218
3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,31.668
4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.462
1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,128.522
2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,67.912
3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.188
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,46.988
1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,174.34
2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,92.062
3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,64.156
4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.524
1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,88.8
2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,46.984
3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,31.584
4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.534
1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,128.548
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,67.802
3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.164
4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.128
1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,174.218
2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,91.918
3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,63.924
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.782
1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,88.698
2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.038
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,31.738
4.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.692
1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,128.37
2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,67.63
3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.134
4.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,47.038
1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,174.358
2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,91.87
3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,64.254
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.258
2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.578
3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,31.59
4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.686
1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,127.762
2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,67.692
3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.03
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.058
1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,173.828
2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91.464
3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,63.958
4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.362
1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.254
2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.674
3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,31.382
4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.324
1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,127.804
2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,67.772
3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.97
4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.796
1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,173.734
2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91.756
3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,63.93
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.452
1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.206
2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.748
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,31.51
4.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.196
1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,127.752
2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,67.862
3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.98
4.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.836
1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,173.814
2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91.822
3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,64.01
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.19
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,80.704
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,42.918
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.314
4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.39
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.452
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55.172
3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.706
4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.176
1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,136.976
2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,72.262
3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,49.222
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.018
1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,81.248
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,43.734
3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.928
4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.906
1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.798
2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55.912
3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,38.35
4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.546
1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,137.48
2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,72.942
3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.136
4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.624
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,81.712
2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,43.742
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.688
1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,105.328
2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,56.402
3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,38.89
4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,38.492
1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,137.826
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,73.022
3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.262
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.138
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,80.552
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,42.786
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.604
4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.458
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,104.622
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.688
3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,37.954
4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,37.184
1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,137.124
2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,72.538
3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,49.61
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.096
1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,81.262
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,43.598
3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.136
4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.368
1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,105.038
2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,56.444
3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.666
4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,37.932
1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,137.83
2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,73.102
3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,50.354
4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.552
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,81.73
2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,44.036
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.732
4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.81
1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,105.498
2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,56.504
3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,39.258
4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.576
1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,138.184
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,73.68
3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,50.638
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.172
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,80.612
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.772
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.23
4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.624
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,116.648
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,61.942
3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.802
4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.946
1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,157.904
2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,83.504
3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,58.34
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.106
1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,81.4
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.58
3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.96
4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.476
1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,116.844
2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,62.614
3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.294
4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.546
1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,158.464
2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84.226
3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,58.692
4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.586
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,81.778
2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.918
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.438
4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.26
1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,117.372
2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,62.79
3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.754
4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,44.148
1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,158.828
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84.43
3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.11
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.57
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42.878
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.586
4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.868
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,116.326
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.738
3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.066
4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.144
1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.204
2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83.836
3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.186
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.2
1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.362
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.66
3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.262
4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.518
1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,116.96
2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.452
3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.802
4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.734
1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.85
2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84.418
3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.02
4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.6
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.782
2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.192
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.83
4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.514
1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,117.536
2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.782
3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.274
4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.554
1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,159.34
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84.892
3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.082
4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,23.83
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,89.314
2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,47.2
3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.156
4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.044
1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,119.39
2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,63.256
3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,44.01
4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,43.034
1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,159.598
2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,84.846
3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,59.066
4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,23.866
1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,89.452
2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,47.366
3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,31.914
4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.076
1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,119.458
2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,63.298
3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,43.858
4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,43.12
1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,159.444
2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,85.074
3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,59.248
4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,23.774
1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,89.246
2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,47.652
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.222
4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.082
1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,119.416
2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,63.342
3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,43.858
4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,43.176
1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,159.57
2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,84.936
3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,59.366
4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.93
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,88.902
2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,47.338
3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,32.0
4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,31.762
1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,118.782
2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,63.382
3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,44.06
4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,42.884
1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,158.85
2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.126
3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,59.572
4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.66
1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,88.892
2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,47.286
3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,31.762
4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,31.842
1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,118.986
2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,63.506
3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,43.864
4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,42.802
1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,158.984
2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.048
3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,59.384
4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.65
1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,88.9
2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,47.076
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,32.022
4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,31.854
1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,118.884
2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,63.126
3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,44.074
4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,42.892
1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,158.872
2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.03
3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,59.404
